leaguegoals	isamongtopscorers	yellows	isamongtopscorersinteam	jerseynumber	position	artificialkey	teamid	injury	leagueappearances	prevform	istopscorer	playerid	form	reds
3	0	1	1	15	28	454	673	0	5	3	0	122792	3	0
0	0	1	0	37	28	455	673	0	1	3	0	208681	3	0
0	0	0	0	27	28	456	673	0	3	3	0	201892	3	0
0	0	0	0	53	28	457	673	0	0	3	0	210528	3	0
0	0	0	0	35	28	458	673	0	2	3	0	201938	3	0
0	0	0	0	4	28	459	673	0	0	3	0	183333	3	0
0	0	0	0	17	28	460	673	0	0	3	0	167654	3	0
0	0	0	0	6	28	461	673	0	0	3	0	184913	3	0
0	0	0	0	11	29	462	673	0	5	3	0	172529	3	0
0	0	0	0	45	29	463	673	0	0	3	0	198971	3	0
0	0	0	0	36	29	464	673	0	1	3	0	204132	3	0
0	0	0	0	39	29	465	673	0	0	3	0	207421	3	0
0	0	0	0	33	0	466	674	0	5	3	0	192358	3	0
0	0	0	0	2	3	467	674	0	2	3	0	189106	3	0
0	0	2	0	6	4	468	674	0	5	3	0	134627	3	0
0	0	1	0	15	6	469	674	0	4	3	0	146558	3	1
0	0	0	0	31	7	470	674	0	4	3	0	120060	3	0
1	0	0	1	8	10	471	674	0	1	3	0	6186	3	0
2	0	0	1	7	23	472	674	0	5	3	0	180255	3	0
0	0	1	0	13	13	473	674	0	4	3	0	190635	3	1
1	0	1	1	17	15	474	674	0	5	3	0	201438	3	0
0	0	0	0	9	27	475	674	0	0	3	0	192778	3	0
0	0	0	0	16	25	476	674	0	2	3	0	196830	3	1
0	0	0	0	1	28	477	674	0	0	3	0	139727	3	0
0	0	0	0	19	28	478	674	0	2	3	0	205951	3	0
0	0	0	0	3	28	479	674	0	3	3	0	181321	3	0
0	0	1	0	28	28	480	674	0	5	3	0	200414	3	0
0	0	0	0	21	28	481	674	0	5	3	0	139755	3	0
1	0	0	1	11	28	482	674	0	4	3	0	163370	3	0
0	0	0	0	14	28	483	674	0	0	3	0	208437	3	0
0	0	0	0	20	28	484	674	0	0	3	0	172244	3	0
0	0	0	0	4	28	485	674	0	0	3	0	176123	3	0
1	0	0	1	25	28	486	674	0	2	3	0	187027	3	0
0	0	0	0	22	28	487	674	0	1	3	0	199242	3	0
0	0	0	0	23	28	488	674	0	2	3	0	162226	3	0
0	0	0	0	24	29	489	674	0	3	3	0	199818	3	0
0	0	0	0	27	29	490	674	0	1	3	0	200429	3	0
0	0	0	0	5	29	491	674	0	0	3	0	188561	3	0
0	0	0	0	12	29	492	674	0	0	3	0	207499	3	0
2	0	2	1	10	29	493	674	0	4	3	0	149852	3	0
0	0	3	0	1	0	496	675	0	5	3	0	100033	3	0
1	0	3	1	21	3	497	675	0	5	3	0	202889	3	0
0	0	0	0	3	4	498	675	0	1	3	0	188424	3	0
0	0	0	0	25	6	499	675	0	5	3	0	169043	3	0
0	0	0	0	11	7	500	675	0	5	3	0	184350	3	0
1	0	1	1	6	10	501	675	0	5	3	0	108784	3	0
1	0	1	1	17	23	502	675	0	5	3	0	153084	3	0
0	0	1	0	23	13	503	675	0	4	3	0	184242	3	0
2	0	0	1	15	15	504	675	0	5	3	0	188416	3	0
0	0	2	0	7	27	505	675	0	5	3	0	209616	3	0
0	0	1	0	14	25	506	675	0	5	3	0	169144	3	0
0	0	0	0	20	28	507	675	0	0	3	0	209293	3	0
0	0	0	0	4	28	508	675	0	4	3	0	208521	3	0
0	0	0	0	31	28	509	675	0	0	3	0	204910	3	0
0	0	1	0	27	28	510	675	0	2	3	0	45616	3	0
0	0	1	0	10	28	511	675	0	3	3	0	176107	3	0
0	0	1	0	24	28	512	675	0	2	3	0	184156	3	0
0	0	0	0	19	28	513	675	0	1	3	0	203222	3	0
0	0	0	0	34	28	514	675	0	0	3	0	184151	3	0
0	0	0	0	2	28	515	675	0	0	3	0	204449	3	0
0	0	0	0	28	28	516	675	0	0	3	0	210872	3	0
0	0	0	0	26	28	517	675	0	0	3	0	190017	3	0
0	0	0	0	30	28	518	675	0	0	3	0	146743	3	0
0	0	0	0	29	29	519	675	0	0	3	0	210870	3	0
0	0	0	0	9	29	520	675	0	0	3	0	150231	3	0
0	0	0	0	18	29	521	675	0	0	3	0	210266	3	0
0	0	0	0	22	29	522	675	0	0	3	0	210265	3	0
0	0	0	0	8	29	523	675	0	0	3	0	210871	3	0
0	0	1	0	26	0	528	1747	0	5	3	0	156920	3	0
1	0	2	1	29	3	529	1747	0	5	3	0	103735	3	0
1	0	1	1	30	4	530	1747	0	5	3	0	168294	3	2
0	0	0	0	15	6	531	1747	0	3	3	0	170585	3	0
0	0	0	0	45	7	532	1747	0	5	3	0	49920	3	0
0	0	0	0	7	12	533	1747	0	5	3	0	163495	3	0
1	0	1	1	20	13	534	1747	0	5	3	0	116346	3	0
0	0	1	0	8	15	535	1747	0	5	3	0	139728	3	0
1	0	2	1	10	16	536	1747	0	5	3	0	158142	3	0
4	1	2	1	22	21	537	1747	0	5	3	0	178374	3	0
1	0	1	1	9	25	538	1747	0	5	3	0	155681	3	0
0	0	0	0	1	28	539	1747	0	0	3	0	139561	3	0
1	0	1	1	4	28	540	1747	0	4	3	0	163480	3	0
0	0	0	0	5	28	541	1747	0	3	3	0	190403	3	0
0	0	0	0	6	28	542	1747	0	0	3	0	200149	3	0
0	0	1	0	27	28	543	1747	0	4	3	0	192118	3	0
0	0	0	0	19	28	544	1747	0	4	3	0	150594	3	0
0	0	1	0	18	28	545	1747	0	1	3	0	204619	3	0
0	0	0	0	24	28	546	1747	0	0	3	0	200146	3	0
0	0	1	0	16	28	547	1747	0	1	3	0	197957	3	0
0	0	0	0	94	28	548	1747	0	0	3	0	207665	3	0
0	0	0	0	25	28	549	1747	0	0	3	0	210040	3	0
0	0	0	0	11	28	550	1747	0	0	3	0	208639	3	0
0	0	0	0	23	29	551	1747	0	0	3	0	178037	3	0
0	0	0	0	25	0	552	1750	0	5	3	0	122827	3	0
0	0	0	0	8	3	553	1750	0	5	3	0	47014	3	0
0	0	1	0	26	4	554	1750	0	5	3	0	51466	3	0
0	0	0	0	5	6	555	1750	0	0	3	0	198276	3	0
0	0	1	0	4	7	556	1750	0	5	3	0	11814	3	0
0	0	3	0	6	10	557	1750	0	5	3	0	19260	3	0
1	0	0	1	14	23	558	1750	0	4	3	0	205121	3	0
0	0	0	0	7	13	559	1750	0	4	3	0	45501	3	0
2	0	1	1	24	15	560	1750	0	5	3	0	184249	3	0
1	0	1	1	9	27	561	1750	0	5	3	0	156545	3	0
0	0	0	0	11	25	562	1750	0	1	3	0	190981	3	0
0	0	0	0	39	28	563	1750	0	0	3	0	184148	3	0
1	0	0	1	3	28	564	1750	0	3	3	0	151871	3	0
0	0	0	0	37	28	565	1750	0	0	3	0	206010	3	0
0	0	0	0	21	28	566	1750	0	4	3	0	207566	3	0
0	0	0	0	18	28	567	1750	0	1	3	0	175966	3	1
0	0	0	0	30	28	568	1750	0	4	3	0	200532	3	0
0	0	0	0	10	28	569	1750	0	5	3	0	198266	3	0
0	0	0	0	16	28	570	1750	0	0	3	0	210045	3	0
0	0	0	0	2	28	571	1750	0	0	3	0	203063	3	0
0	0	0	0	28	28	572	1750	0	0	3	0	200534	3	0
0	0	0	0	34	28	573	1750	0	0	3	0	201456	3	0
0	0	0	0	27	28	574	1750	0	0	3	0	200533	3	0
0	0	0	0	20	29	575	1750	0	0	3	0	210803	3	0
0	0	0	0	1	0	576	2007	0	2	3	0	120309	3	0
0	0	3	0	13	3	577	2007	0	5	3	0	188390	3	0
1	0	0	1	5	4	578	2007	0	5	3	0	52340	3	0
1	0	2	1	4	6	579	2007	0	5	3	0	183283	3	0
0	0	1	0	28	7	580	2007	0	5	3	0	190572	3	0
0	0	1	0	29	23	581	2007	0	2	3	0	184154	3	0
0	0	1	0	8	13	582	2007	0	5	3	0	152356	3	0
0	0	2	0	7	15	583	2007	0	5	3	0	135891	3	0
1	0	1	1	24	27	584	2007	0	5	3	0	203632	3	0
0	0	0	0	10	18	585	2007	0	4	3	0	6016	3	0
1	0	0	1	9	25	586	2007	0	5	3	0	186444	3	0
0	0	0	0	12	28	587	2007	0	3	3	0	163500	3	0
0	0	0	0	23	28	588	2007	0	0	3	0	192654	3	0
0	0	0	0	6	28	589	2007	0	0	3	0	174941	3	0
0	0	0	0	3	28	590	2007	0	0	3	0	175835	3	0
2	0	1	1	17	28	591	2007	0	5	3	0	161781	3	0
0	0	0	0	20	28	592	2007	0	4	3	0	199467	3	0
0	0	0	0	14	28	593	2007	0	3	3	0	187038	3	0
0	0	0	0	30	28	594	2007	0	0	3	0	209506	3	0
0	0	0	0	16	28	595	2007	0	0	3	0	202160	3	0
0	0	0	0	22	28	596	2007	0	0	3	0	210415	3	0
0	0	0	0	25	28	597	2007	0	0	3	0	209510	3	0
0	0	0	0	27	28	598	2007	0	0	3	0	204917	3	0
0	0	0	0	26	29	599	2007	0	0	3	0	204916	3	0
0	0	0	0	31	29	600	2007	0	0	3	0	208526	3	0
0	0	0	0	32	29	601	2007	0	0	3	0	209507	3	0
0	0	0	0	33	29	602	2007	0	0	3	0	209489	3	0
0	0	0	0	1	0	603	15005	0	5	3	0	142258	3	0
0	0	0	0	2	3	604	15005	0	5	3	0	148635	3	0
0	0	0	0	24	4	605	15005	0	5	3	0	143274	3	0
0	0	2	0	3	6	606	15005	0	5	3	0	162821	3	0
0	0	0	0	26	7	607	15005	0	0	3	0	202498	3	0
0	0	1	0	23	9	608	15005	0	3	3	0	207456	3	0
0	0	2	0	16	11	609	15005	0	5	3	0	160770	3	0
1	0	0	1	14	12	610	15005	0	5	3	0	200157	3	0
1	0	1	1	12	16	611	15005	0	4	3	0	204350	3	0
4	1	0	1	10	18	612	15005	0	5	3	0	163429	3	0
0	0	2	0	9	25	613	15005	0	5	3	0	177126	3	0
0	0	0	0	22	28	614	15005	0	0	3	0	182897	3	0
0	0	0	0	17	28	615	15005	0	1	3	0	151976	3	0
0	0	0	0	28	28	616	15005	0	3	3	0	210248	3	0
0	0	0	0	15	28	617	15005	0	0	3	0	205235	3	0
0	0	1	0	6	28	618	15005	0	5	3	0	199195	3	0
0	0	0	0	7	28	619	15005	0	4	3	0	178177	3	0
1	0	0	1	11	28	620	15005	0	3	3	0	209518	3	0
0	0	0	0	25	28	621	15005	0	0	3	0	200247	3	0
0	0	0	0	4	28	622	15005	0	0	3	0	199865	3	0
0	0	0	0	18	28	623	15005	0	0	3	0	200994	3	0
0	0	0	0	20	28	624	15005	0	0	3	0	208508	3	0
0	0	0	0	19	28	625	15005	0	0	3	0	203486	3	0
0	0	0	0	29	29	626	15005	0	0	3	0	210361	3	0
0	0	0	0	30	29	627	15005	0	0	3	0	206040	3	0
0	0	0	0	16	0	628	100081	0	5	3	0	204062	3	0
0	0	1	0	5	3	629	100081	0	5	3	0	192731	3	0
0	0	0	0	3	4	630	100081	0	5	3	0	172050	3	0
1	0	1	1	23	6	631	100081	0	5	3	0	190931	3	0
0	0	1	0	11	7	632	100081	0	4	3	0	45362	3	0
0	0	1	0	17	9	633	100081	0	3	3	0	172149	3	1
1	0	2	1	8	11	634	100081	0	5	3	0	176035	3	0
0	0	0	0	21	12	635	100081	0	3	3	0	179811	3	0
0	0	0	0	19	16	636	100081	0	5	3	0	201043	3	0
1	0	0	1	20	18	637	100081	0	5	3	0	176019	3	0
1	0	2	1	10	25	638	100081	0	5	3	0	176014	3	0
0	0	0	0	1	28	639	100081	0	0	3	0	191093	3	0
1	0	0	1	25	28	640	100081	0	2	3	0	209547	3	1
0	0	0	0	14	28	641	100081	0	5	3	0	158151	3	0
0	0	2	0	4	28	642	100081	0	2	3	0	188689	3	0
0	0	0	0	24	28	643	100081	0	2	3	0	209550	3	0
0	0	0	0	22	28	644	100081	0	4	3	0	193196	3	0
0	0	0	0	9	28	645	100081	0	3	3	0	183393	3	0
0	0	0	0	30	28	646	100081	0	0	3	0	207532	3	0
0	0	0	0	6	28	647	100081	0	1	3	0	199441	3	0
0	0	0	0	29	28	648	100081	0	0	3	0	187991	3	0
0	0	0	0	77	28	649	100081	0	0	3	0	200585	3	0
0	0	0	0	7	28	650	100081	0	0	3	0	199387	3	0
0	0	0	0	15	29	651	100081	0	0	3	0	207530	3	0
0	0	0	0	18	29	652	100081	0	0	3	0	157432	3	0
0	0	0	0	26	0	653	100087	0	5	3	0	122649	3	0
0	0	1	0	32	3	654	100087	0	2	3	0	169169	3	0
0	0	2	0	18	4	655	100087	0	5	3	0	45139	3	0
0	0	1	0	4	6	656	100087	0	5	3	0	163371	3	0
0	0	0	0	5	7	657	100087	0	1	3	0	139795	3	0
1	0	0	1	27	10	658	100087	0	4	3	0	164829	3	0
0	0	1	0	6	13	659	100087	0	5	3	0	162222	3	0
1	0	0	1	20	15	660	100087	0	5	3	0	185339	3	0
2	0	0	1	8	18	661	100087	0	5	3	0	105945	3	0
0	0	2	0	23	24	662	100087	0	5	3	0	205483	3	0
5	1	2	1	12	26	663	100087	0	5	3	1	165716	3	0
0	0	0	0	1	28	664	100087	0	0	3	0	162796	3	0
0	0	0	0	24	28	665	100087	0	4	3	0	167499	3	0
0	0	1	0	17	28	666	100087	0	4	3	0	184171	3	0
0	0	0	0	14	28	667	100087	0	5	3	0	200152	3	0
0	0	0	0	19	28	668	100087	0	1	3	0	207497	3	0
0	0	0	0	29	28	669	100087	0	2	3	0	205376	3	0
0	0	0	0	9	28	670	100087	0	2	3	0	177639	3	0
0	0	0	0	21	28	671	100087	0	0	3	0	205373	3	0
0	0	0	0	2	28	672	100087	0	2	3	0	100143	3	0
0	0	0	0	15	28	673	100087	0	0	3	0	202158	3	0
0	0	0	0	25	28	674	100087	0	0	3	0	184250	3	0
0	0	0	0	13	28	675	100087	0	0	3	0	170494	3	0
0	0	0	0	22	29	676	100087	0	0	3	0	139788	3	0
0	0	0	0	31	29	677	100087	0	0	3	0	210842	3	0
0	0	0	0	16	29	678	100087	0	0	3	0	193878	3	0
0	0	0	0	16	0	679	110724	0	5	3	0	184412	3	0
0	0	1	0	8	3	680	110724	0	5	3	0	158260	3	0
0	0	2	0	19	4	681	110724	0	4	3	0	170830	3	0
0	0	2	0	4	6	682	110724	0	5	3	0	178135	3	0
0	0	1	0	21	7	683	110724	0	3	3	0	176154	3	0
0	0	0	0	29	23	684	110724	0	5	3	0	139572	3	0
3	0	1	1	12	13	685	110724	0	5	3	0	155694	3	0
1	0	2	1	13	15	686	110724	0	5	3	0	207794	3	0
2	0	0	1	15	27	687	110724	0	5	3	0	171394	3	0
2	0	0	1	22	18	688	110724	0	5	3	0	184896	3	0
1	0	0	1	9	25	689	110724	0	5	3	0	152046	3	0
0	0	0	0	23	28	690	110724	0	0	3	0	181896	3	0
0	0	1	0	3	28	691	110724	0	1	3	0	181814	3	0
0	0	0	0	26	28	692	110724	0	3	3	0	177769	3	0
0	0	0	0	10	28	693	110724	0	3	3	0	180316	3	0
0	0	0	0	7	28	694	110724	0	2	3	0	189939	3	0
1	0	0	1	18	28	695	110724	0	3	3	0	178703	3	0
0	0	0	0	20	28	696	110724	0	3	3	0	189000	3	0
0	0	0	0	14	28	697	110724	0	1	3	0	172470	3	0
0	0	0	0	5	28	698	110724	0	0	3	0	155835	3	0
0	0	0	0	1	28	699	110724	0	0	3	0	151885	3	0
0	0	0	0	24	28	700	110724	0	0	3	0	199982	3	0
0	0	0	0	17	28	701	110724	0	0	3	0	209531	3	0
0	0	0	0	30	29	702	110724	0	0	3	0	204128	3	0
0	0	0	0	1	0	703	110913	0	5	3	0	199980	3	0
0	0	0	0	19	3	704	110913	0	2	3	0	192027	3	0
0	0	1	0	3	4	705	110913	0	5	3	0	134785	3	0
0	0	1	0	6	6	706	110913	0	5	3	0	175911	3	0
0	0	1	0	12	7	707	110913	0	1	3	0	211175	3	0
0	0	2	0	13	9	708	110913	0	5	3	0	28061	3	0
0	0	1	0	8	11	709	110913	0	5	3	0	163184	3	0
1	0	1	1	21	12	710	110913	0	4	3	0	186433	3	0
0	0	0	0	23	16	711	110913	0	5	3	0	188175	3	0
0	0	0	0	30	18	712	110913	0	1	3	0	137359	3	1
0	0	0	0	25	25	713	110913	0	4	3	0	210815	3	0
0	0	0	0	26	28	714	110913	0	0	3	0	200059	3	0
0	0	0	0	5	28	715	110913	0	1	3	0	190649	3	0
0	0	0	0	22	28	716	110913	0	4	3	0	172648	3	0
0	0	0	0	10	28	717	110913	0	3	3	0	185288	3	0
2	0	1	1	11	28	718	110913	0	5	3	0	208198	3	0
0	0	1	0	7	28	719	110913	0	4	3	0	5533	3	0
0	0	0	0	39	28	720	110913	0	0	3	0	208494	3	0
0	0	0	0	18	28	721	110913	0	0	3	0	192332	3	0
0	0	0	0	4	28	722	110913	0	0	3	0	190039	3	0
0	0	0	0	20	28	723	110913	0	0	3	0	199808	3	0
0	0	0	0	16	28	724	110913	0	0	3	0	2138	3	0
0	0	0	0	9	28	725	110913	0	0	3	0	164873	3	0
0	0	1	0	24	29	726	110913	0	3	3	0	178707	3	0
0	0	1	0	17	29	727	110913	0	2	3	0	209352	3	0
0	0	0	0	28	29	728	110913	0	0	3	0	208200	3	0
0	0	0	0	27	29	729	110913	0	0	3	0	180333	3	0
0	0	0	0	32	29	730	110913	0	0	3	0	189548	3	0
0	0	0	0	1	0	731	383	0	17	3	0	183470	3	0
0	0	2	0	14	3	732	383	0	10	3	0	207958	3	0
0	0	4	0	4	4	733	383	0	6	3	0	181370	3	0
0	0	4	0	15	6	734	383	0	11	3	0	181417	3	0
0	0	5	0	6	7	735	383	0	15	3	0	203236	3	0
0	0	4	0	3	10	736	383	0	14	3	0	187323	3	1
0	0	1	0	20	13	737	383	0	8	3	0	134635	3	0
0	0	7	0	16	15	738	383	0	14	3	0	192446	3	0
0	0	2	0	10	18	739	383	0	9	3	0	157492	3	0
8	1	3	1	9	24	740	383	0	15	3	0	191856	3	0
1	0	1	1	11	26	741	383	0	5	3	0	185083	3	0
0	0	0	0	47	28	742	383	0	0	3	0	207708	3	0
0	0	3	0	13	28	743	383	0	14	3	0	198866	3	0
1	0	2	1	8	28	744	383	0	15	3	0	156129	3	0
0	0	2	0	19	28	745	383	0	11	3	0	135575	3	0
1	0	3	1	7	28	746	383	0	11	3	0	189502	3	0
4	0	1	1	17	28	747	383	0	16	3	0	208833	3	0
1	0	3	1	21	28	748	383	0	10	3	0	152866	3	0
1	0	1	1	5	28	749	383	0	3	3	0	200453	3	0
0	0	0	0	33	28	750	383	0	8	3	0	177947	3	0
0	0	0	0	23	28	751	383	0	11	3	0	190741	3	0
1	0	2	1	18	28	752	383	0	10	3	0	199400	3	0
0	0	1	0	27	28	753	383	0	4	3	0	207709	3	0
0	0	1	0	38	29	754	383	0	5	3	0	209996	3	0
0	0	0	0	87	29	755	383	0	0	3	0	186600	3	0
0	0	0	0	25	29	756	383	0	1	3	0	198831	3	0
0	0	1	0	34	29	757	383	0	1	3	0	210268	3	0
0	0	0	0	46	29	758	383	0	0	3	0	203325	3	0
0	0	0	0	26	29	759	383	0	0	3	0	198314	3	0
1	0	0	1	77	29	760	383	0	2	3	0	137815	3	0
0	0	1	0	1	0	766	517	0	16	3	0	135377	3	0
2	0	6	1	2	3	767	517	0	16	3	0	181030	3	0
0	0	3	0	3	4	768	517	0	12	3	0	152787	3	0
0	0	2	0	4	6	769	517	0	18	3	0	182735	3	0
1	0	4	0	6	7	770	517	0	17	3	0	181269	3	1
0	0	0	0	30	9	771	517	0	0	3	0	136168	3	0
0	0	1	0	8	11	772	517	0	18	3	0	46160	3	0
2	0	0	1	10	17	773	517	0	9	3	0	1256	3	0
7	1	2	1	17	18	774	517	0	17	3	0	135326	3	0
2	0	0	1	11	19	775	517	0	15	3	0	165760	3	0
5	0	2	1	9	25	776	517	0	16	3	0	192598	3	0
0	0	0	0	22	28	777	517	0	1	3	0	187852	3	0
0	0	1	0	13	28	778	517	0	9	3	0	206658	3	0
0	0	0	0	25	28	779	517	0	3	3	0	207924	3	0
0	0	0	0	27	28	780	517	0	4	3	0	208911	3	0
0	0	0	0	24	28	781	517	0	0	3	0	208825	3	0
2	0	1	1	19	28	782	517	0	8	3	0	203297	3	0
0	0	0	0	20	28	783	517	0	8	3	0	152817	3	0
2	0	2	1	7	28	784	517	0	14	3	0	180262	3	1
0	0	0	0	16	28	785	517	0	2	3	0	192262	3	0
0	0	3	0	28	28	786	517	0	8	3	0	177860	3	0
0	0	4	0	5	28	787	517	0	14	3	0	208824	3	0
0	0	1	0	14	28	788	517	0	3	3	0	197225	3	0
0	0	1	0	32	29	789	517	0	2	3	0	199867	3	0
0	0	1	0	21	29	790	517	0	3	3	0	209329	3	0
0	0	0	0	29	29	791	517	0	0	3	0	208006	3	0
0	0	0	0	18	29	792	517	0	3	3	0	202395	3	0
0	0	3	0	33	29	793	517	0	11	3	0	202348	3	0
0	0	2	0	15	29	794	517	0	6	3	0	208827	3	0
0	0	0	0	26	29	795	517	0	1	3	0	209995	3	0
0	0	0	0	12	0	799	567	0	17	3	0	137832	3	0
1	0	1	1	16	3	800	567	0	13	3	0	204254	3	1
1	0	2	1	3	4	801	567	0	18	3	0	189241	3	0
2	0	2	1	4	6	802	567	0	10	3	0	190643	3	0
1	0	3	1	6	7	803	567	0	16	3	0	171044	3	0
0	0	7	0	5	9	804	567	0	16	3	0	152847	3	0
1	0	4	1	25	11	805	567	0	18	3	0	189373	3	0
1	0	0	1	18	17	806	567	0	12	3	0	203279	3	0
1	0	4	1	20	18	807	567	0	9	3	0	53769	3	0
4	0	2	1	10	19	808	567	0	14	3	0	185000	3	0
9	1	4	1	9	25	809	567	0	13	3	1	160774	3	0
0	0	0	0	1	28	810	567	0	2	3	0	176674	3	0
0	0	1	0	13	28	811	567	0	3	3	0	192094	3	0
0	0	1	0	22	28	812	567	0	5	3	0	187572	3	0
0	0	0	0	17	28	813	567	0	4	3	0	176618	3	0
0	0	0	0	8	28	814	567	0	4	3	0	176969	3	0
1	0	0	1	19	28	815	567	0	17	3	0	165820	3	0
0	0	0	0	23	28	816	567	0	7	3	0	152855	3	0
0	0	1	0	35	28	817	567	0	7	3	0	203592	3	1
0	0	1	0	32	28	818	567	0	5	3	0	207944	3	0
0	0	1	0	2	28	819	567	0	9	3	0	181276	3	0
1	0	2	1	15	28	820	567	0	11	3	0	198889	3	0
1	0	0	1	21	28	821	567	0	7	3	0	208822	3	0
0	0	0	0	14	29	822	567	0	0	3	0	204039	3	0
4	0	3	1	31	29	823	567	0	12	3	0	209017	3	0
0	0	0	0	24	29	824	567	0	0	3	0	198055	3	0
0	0	0	0	28	29	825	567	0	0	3	0	202612	3	0
0	0	0	0	34	29	826	567	0	1	3	0	209498	3	0
0	0	0	0	27	29	827	567	0	2	3	0	209497	3	0
0	0	0	0	30	29	828	567	0	1	3	0	209500	3	0
0	0	0	0	1	0	830	568	0	19	3	0	135339	3	0
1	0	2	0	2	3	831	568	0	9	3	0	156959	3	0
0	0	2	0	4	4	832	568	0	5	3	0	207890	3	0
1	0	5	0	3	6	833	568	0	16	3	0	188040	3	0
1	0	3	0	6	7	834	568	0	12	3	0	190906	3	0
0	0	3	0	5	10	835	568	0	14	3	0	159283	3	1
1	0	0	0	11	23	836	568	0	10	3	0	191045	3	0
0	0	6	0	7	13	837	568	0	13	3	0	184944	3	1
0	0	2	0	8	15	838	568	0	5	3	0	209749	3	0
2	0	2	1	10	27	839	568	0	18	3	0	142773	3	0
5	0	2	1	9	25	840	568	0	12	3	0	160772	3	0
0	0	0	0	12	28	841	568	0	0	3	0	187998	3	0
0	0	2	0	14	28	842	568	0	8	3	0	176518	3	0
0	0	1	0	15	28	843	568	0	13	3	0	135524	3	0
0	0	3	0	23	28	844	568	0	10	3	0	181394	3	0
0	0	3	0	17	28	845	568	0	14	3	0	138451	3	0
0	0	1	0	21	28	846	568	0	11	3	0	200664	3	0
7	1	6	1	19	28	847	568	0	15	3	0	164279	3	0
0	0	0	0	30	28	848	568	0	1	3	0	157945	3	0
2	0	1	1	18	28	849	568	0	11	3	0	199179	3	1
0	0	3	0	24	28	850	568	0	12	3	0	182733	3	0
1	0	3	0	16	28	851	568	0	15	3	0	193142	3	0
0	0	3	0	25	28	852	568	0	7	3	0	188075	3	0
2	0	1	1	13	29	853	568	0	6	3	0	207495	3	0
1	0	6	0	33	29	854	568	0	10	3	0	188312	3	0
0	0	0	0	28	29	855	568	0	2	3	0	204344	3	1
0	0	0	0	32	29	856	568	0	0	3	0	208050	3	0
0	0	0	0	35	29	857	568	0	0	3	0	202399	3	0
0	0	0	0	31	29	858	568	0	0	3	0	210318	3	0
0	0	0	0	1	0	859	569	0	19	3	0	164076	3	0
0	0	0	0	25	3	860	569	0	15	3	0	208828	3	0
0	0	3	0	26	4	861	569	0	14	3	0	192568	3	0
1	0	1	1	16	6	862	569	0	13	3	0	201445	3	0
0	0	2	0	18	7	863	569	0	13	3	0	188560	3	0
4	0	6	1	8	13	864	569	0	16	3	0	112712	3	0
0	0	4	0	19	14	865	569	0	18	3	0	184972	3	0
1	0	2	1	77	15	866	569	0	10	3	0	135472	3	0
1	0	0	1	7	20	867	569	0	13	3	0	176425	3	0
0	0	1	0	10	22	868	569	0	18	3	0	135291	3	0
7	1	1	1	9	25	869	569	0	19	3	0	165555	3	0
0	0	0	0	12	28	870	569	0	0	3	0	193075	3	0
0	0	1	0	3	28	871	569	0	3	3	0	205112	3	0
0	0	1	0	5	28	872	569	0	5	3	0	46087	3	0
1	0	3	1	21	28	873	569	0	12	3	0	190232	3	0
2	0	4	1	6	28	874	569	0	13	3	0	124976	3	0
0	0	2	0	44	28	875	569	0	11	3	0	204129	3	0
1	0	1	1	11	28	876	569	0	4	3	0	174606	3	0
0	0	1	0	33	28	877	569	0	5	3	0	164301	3	0
0	0	0	0	2	28	878	569	0	4	3	0	176419	3	0
0	0	0	0	17	28	879	569	0	3	3	0	210620	3	0
1	0	1	1	4	28	880	569	0	6	3	0	135303	3	0
0	0	1	0	13	28	881	569	0	8	3	0	181412	3	0
0	0	0	0	15	29	882	569	0	0	3	0	199984	3	0
0	0	0	0	45	29	883	569	0	2	3	0	202783	3	0
0	0	1	0	43	29	884	569	0	2	3	0	200736	3	0
0	0	0	0	36	29	885	569	0	2	3	0	209187	3	0
0	0	0	0	27	29	886	569	0	3	3	0	202402	3	0
1	0	0	0	1	0	887	598	0	7	3	0	21570	3	0
0	0	6	0	23	3	888	598	0	16	3	0	193429	3	0
1	0	4	0	3	4	889	598	0	10	3	0	187598	3	0
0	0	4	0	4	6	890	598	0	15	3	0	180716	3	0
0	0	4	0	6	7	891	598	0	18	3	0	203296	3	0
0	0	3	0	28	9	892	598	0	12	3	0	200145	3	0
0	0	0	0	12	11	893	598	0	4	3	0	139124	3	0
2	0	2	1	7	17	894	598	0	8	3	0	200949	3	0
5	0	2	1	10	19	895	598	0	19	3	0	138708	3	0
2	0	2	1	17	24	896	598	0	8	3	0	178281	3	0
9	1	4	1	9	26	897	598	0	9	3	1	136194	3	1
0	0	1	0	22	28	898	598	0	12	3	0	182087	3	0
0	0	6	0	21	28	899	598	0	10	3	0	202345	3	0
0	0	1	0	14	28	900	598	0	6	3	0	187552	3	0
2	0	2	1	18	28	901	598	0	18	3	0	157117	3	0
2	0	0	1	16	28	902	598	0	17	3	0	156914	3	0
0	0	0	0	5	28	903	598	0	0	3	0	188133	3	0
1	0	1	0	19	28	904	598	0	11	3	0	195093	3	0
0	0	2	0	25	28	905	598	0	7	3	0	203324	3	1
0	0	0	0	20	28	906	598	0	0	3	0	200606	3	0
3	0	1	1	11	28	907	598	0	10	3	0	207835	3	0
0	0	0	0	37	28	908	598	0	4	3	0	210533	3	0
0	0	8	0	24	28	909	598	0	17	3	0	176414	3	0
0	0	0	0	8	29	910	598	0	1	3	0	135078	3	0
